iter	RMSE
2926	0.2650521388
2927	0.2650421515
2928	0.2650255908
2929	0.2650166205
2930	0.265004436
2931	0.2649884971
2932	0.2649775801
2933	0.2649700877
2934	0.2649582246
2935	0.2649463076
2936	0.264934504
2937	0.2649173378
2938	0.2649068014
2939	0.2648962617
2940	0.2648795645
2941	0.264862654
2942	0.2648534368
2943	0.2648376634
2944	0.2648237135
2945	0.264811792
2946	0.2648001935
2947	0.2647890965
2948	0.2647769479
2949	0.2647626276
2950	0.264753146
2951	0.2647433727
2952	0.2647262128
2953	0.2647147787
2954	0.2646972696
2955	0.2646821921
2956	0.2646684534
2957	0.2646467382
2958	0.2646337719
2959	0.2646217359
2960	0.2646105887
2961	0.2645885913
2962	0.2645773514
2963	0.2645628612
2964	0.2645501452
2965	0.2645399116
2966	0.2645288222
2967	0.2645193529
2968	0.2645088651
2969	0.264495776
2970	0.2644840598
2971	0.2644711427
2972	0.2644551519
2973	0.2644438502
2974	0.2644349815
2975	0.2644210097
2976	0.2644084547
2977	0.2643944076
2978	0.2643845287
2979	0.2643715149
2980	0.2643577268
2981	0.264342423
2982	0.2643344455
2983	0.2643192714
2984	0.2643091243
2985	0.2642985141
2986	0.2642864469
2987	0.2642759544
2988	0.2642668115
2989	0.2642445502
2990	0.2642359666
2991	0.2642203943
2992	0.2642081296
2993	0.2641926007
2994	0.264181455
2995	0.2641635102
2996	0.2641554564
2997	0.2641470653
2998	0.2641389391
2999	0.264123608
3000	0.2641114712
3001	0.2640980428
3002	0.2640905409
3003	0.2640821735
3004	0.2640696901
3005	0.2640612045
3006	0.2640398347
3007	0.2640316497
3008	0.2640220033
3009	0.2640075473
3010	0.2639950814
3011	0.2639852404
3012	0.2639719654
3013	0.2639653337
3014	0.2639492055
3015	0.2639391634
3016	0.2639279785
3017	0.2639179309
3018	0.2639060554
3019	0.2638985476
3020	0.2638800488
3021	0.2638682425
3022	0.2638564131
3023	0.2638487192
3024	0.2638385595
3025	0.2638257732
3026	0.263812401
3027	0.2638008576
3028	0.2637888107
3029	0.2637761964
3030	0.2637668677
3031	0.2637580717
3032	0.2637463416
3033	0.2637372972
3034	0.2637211296
3035	0.2637103392
3036	0.2636941005
3037	0.2636827491
3038	0.2636672789
3039	0.263651007
3040	0.2636441418
3041	0.2636350441
3042	0.2636231002
3043	0.2636148244
3044	0.2636013492
3045	0.2635942256
3046	0.2635741191
3047	0.2635598836
3048	0.2635479983
3049	0.26353819
3050	0.2635223547
3051	0.263507912
3052	0.2634962134
3053	0.2634843456
3054	0.2634729461
3055	0.2634623915
3056	0.263445263
3057	0.2634282543
3058	0.2634191937
3059	0.2634102108
3060	0.263392762
3061	0.2633813043
3062	0.2633658324
3063	0.2633460175
3064	0.263338149
3065	0.2633246703
3066	0.2633088071
3067	0.2632975048
3068	0.2632889227
3069	0.2632728748
3070	0.2632617937
3071	0.2632486225
3072	0.2632414526
3073	0.2632340147
3074	0.2632276163
3075	0.2632091891
3076	0.2631980967
3077	0.2631859285
3078	0.2631775097
3079	0.263169493
3080	0.2631616491
3081	0.2631453744
3082	0.2631262053
3083	0.2631146844
3084	0.2630984166
3085	0.2630829238
3086	0.263067609
3087	0.2630562925
3088	0.2630470963
3089	0.2630318569
3090	0.2630123287
3091	0.2630045917
3092	0.2629959177
3093	0.262986859
3094	0.2629791854
3095	0.2629705095
3096	0.2629586958
3097	0.2629478046
3098	0.2629294533
3099	0.2629200442
3100	0.2629033311
3101	0.2628943229
3102	0.2628835166
3103	0.262871193
3104	0.262859213
3105	0.2628484452
3106	0.2628314016
3107	0.2628176302
3108	0.2627988091
3109	0.262789234
3110	0.2627807955
3111	0.2627654711
3112	0.2627496525
3113	0.2627401243
3114	0.2627230397
3115	0.2627165114
3116	0.2627068621
3117	0.2626875985
3118	0.2626760121
3119	0.2626671676
3120	0.2626588358
3121	0.2626501123
3122	0.2626440452
3123	0.2626346262
3124	0.2626247627
3125	0.2626142445
3126	0.262603069
3127	0.2625910533
3128	0.2625792478
3129	0.2625666798
3130	0.2625591156
3131	0.2625492393
3132	0.2625337259
3133	0.2625157913
3134	0.2625029931
3135	0.2624928767
3136	0.2624762402
3137	0.262460376
3138	0.2624504058
3139	0.2624384029
3140	0.2624316376
3141	0.2624218858
3142	0.262404096
3143	0.2623924561
3144	0.2623817919
3145	0.2623667566
3146	0.2623542645
3147	0.2623435304
3148	0.262333534
3149	0.2623239712
3150	0.2623072238
3151	0.2622973945
3152	0.2622900696
3153	0.2622820686
3154	0.2622685789
3155	0.2622582669
3156	0.2622509808
3157	0.2622396508
3158	0.2622218372
3159	0.2622050985
3160	0.262196467
3161	0.2621842085
3162	0.2621740237
3163	0.2621636112
3164	0.2621547219
3165	0.2621456999
3166	0.2621312491
3167	0.2621163388
3168	0.2621021678
3169	0.262094137
3170	0.2620860564
3171	0.2620774365
3172	0.2620669959
3173	0.2620559536
3174	0.2620491144
3175	0.2620328449
3176	0.2620221506
3177	0.2620072918
3178	0.2619936885
3179	0.2619768356
3180	0.2619631109
3181	0.2619466688
3182	0.2619326078
3183	0.2619182339
3184	0.261900883
3185	0.2618911491
3186	0.2618816292
3187	0.2618740264
3188	0.2618662884
3189	0.2618490159
3190	0.2618400643
3191	0.2618279629
3192	0.261820195
3193	0.2618121526
3194	0.2618023545
3195	0.2617888206
3196	0.2617730798
3197	0.2617634789
3198	0.261751002
3199	0.2617417956
3200	0.2617257516
3201	0.2617145974
3202	0.2617051821
3203	0.2616876798
3204	0.2616756417
3205	0.2616673069
3206	0.261656442
3207	0.2616393532
3208	0.2616288392
3209	0.2616180827
3210	0.2616068595
3211	0.2616005572
3212	0.2615899768
3213	0.2615794391
3214	0.2615605677
3215	0.2615507041
3216	0.2615381418
3217	0.2615280972
3218	0.2615144171
3219	0.2615016987
3220	0.2614932348
3221	0.2614835725
3222	0.2614711253
3223	0.2614548957
3224	0.2614413346
3225	0.2614254738
3226	0.2614130997
3227	0.2614000986
3228	0.2613932081
3229	0.261379178
3230	0.2613702076
3231	0.2613493983
3232	0.2613366068
3233	0.261327726
3234	0.2613160151
3235	0.2613073788
3236	0.2612913147
3237	0.2612839608
3238	0.2612697062
3239	0.2612547861
3240	0.2612421493
3241	0.2612325373
3242	0.2612213559
3243	0.2612115723
3244	0.2612031194
3245	0.2611907217
3246	0.2611766225
3247	0.2611656083
3248	0.261158186
3249	0.2611443619
3250	0.2611300899
3251	0.2611203342
3252	0.2611088781
3253	0.2611009765
3254	0.261083581
3255	0.261076387
3256	0.2610680328
3257	0.2610537574
3258	0.2610385061
3259	0.2610275645
3260	0.2610148033
3261	0.2610059323
3262	0.260994988
3263	0.260981387
3264	0.2609738406
3265	0.2609613706
3266	0.2609466528
3267	0.2609376581
3268	0.2609314106
3269	0.2609226986
3270	0.2609093983
3271	0.2608952059
3272	0.2608878512
3273	0.2608734458
3274	0.2608663778
3275	0.2608572681
3276	0.2608468913
3277	0.2608370857
3278	0.2608264092
3279	0.2608095742
3280	0.260798353
3281	0.2607886146
3282	0.260771948
3283	0.2607543105
3284	0.26074589
3285	0.2607352792
3286	0.2607264712
3287	0.2607157254
3288	0.2607005586
3289	0.2606918356
3290	0.2606783106
3291	0.2606637354
3292	0.2606545042
3293	0.2606408875
3294	0.2606311461
3295	0.2606205187
3296	0.2606050286
3297	0.2605929496
3298	0.2605841826
3299	0.2605773304
3300	0.2605672462
3301	0.2605542229
3302	0.2605371348
3303	0.2605291562
3304	0.2605224161
3305	0.2605065085
3306	0.2604895519
3307	0.2604795177
3308	0.2604740536
3309	0.2604541701
3310	0.2604400716
3311	0.2604301781
3312	0.2604212682
3313	0.2604106385
3314	0.2604002332
3315	0.2603848789
3316	0.2603685307
3317	0.2603587021
3318	0.2603455989
3319	0.2603269372
3320	0.2603169056
3321	0.260311532
3322	0.2603013487
3323	0.2602876194
3324	0.2602736653
3325	0.2602642532
3326	0.2602494284
3327	0.2602377951
3328	0.2602224105
3329	0.2602083363
3330	0.2601958238
3331	0.2601886756
3332	0.2601815862
3333	0.2601707958
3334	0.2601613553
3335	0.2601519068
3336	0.260137921
3337	0.2601300995
3338	0.2601181565
3339	0.2601071543
3340	0.2600989059
3341	0.2600886206
3342	0.2600793662
3343	0.2600685266
3344	0.2600560043
3345	0.2600416714
3346	0.2600328548
3347	0.2600257144
3348	0.2600120908
3349	0.2600034734
3350	0.2599902622
3351	0.2599816626
3352	0.2599624026
3353	0.2599521303
3354	0.2599410766
3355	0.2599337914
3356	0.2599247247
3357	0.2599146666
3358	0.2599079747
3359	0.2598970458
3360	0.2598888447
3361	0.259882538
3362	0.2598655799
3363	0.2598579553
3364	0.2598510503
3365	0.2598440621
3366	0.2598359445
3367	0.2598256236
3368	0.2598152185
3369	0.2598014219
3370	0.2597934318
3371	0.2597807024
3372	0.2597717282
3373	0.2597589287
3374	0.259745833
3375	0.2597353159
3376	0.2597282541
3377	0.2597183815
3378	0.2597097641
3379	0.2596971099
3380	0.2596884867
3381	0.2596673713
3382	0.2596529269
3383	0.2596369474
3384	0.2596240367
3385	0.2596023052
3386	0.2595941599
3387	0.2595800646
3388	0.2595663088
3389	0.2595604105
3390	0.2595520532
3391	0.2595364739
3392	0.2595196589
3393	0.2595047973
3394	0.2594861144
3395	0.2594779835
3396	0.2594671654
3397	0.2594608817
3398	0.2594474964
3399	0.2594355209
3400	0.2594238312
3401	0.2594138473
3402	0.2594033276
3403	0.2593916603
3404	0.2593774866
3405	0.2593672148
3406	0.2593538872
3407	0.2593446164
3408	0.2593307197
3409	0.2593196916
3410	0.2592961607
3411	0.2592885042
3412	0.2592793417
3413	0.2592687268
3414	0.2592620942
3415	0.25925356
3416	0.2592430547
3417	0.2592327545
3418	0.2592243644
3419	0.2592164667
3420	0.2592018358
3421	0.2591915203
3422	0.2591801844
3423	0.2591631828
3424	0.259154117
3425	0.2591419461
3426	0.2591324499
3427	0.2591175474
3428	0.2590981667
3429	0.2590890091
3430	0.2590763801
3431	0.2590704328
3432	0.2590609678
3433	0.2590556999
3434	0.2590420776
3435	0.2590336299
3436	0.2590252257
3437	0.2590172675
3438	0.2590096356
3439	0.2589987516
3440	0.2589902988
3441	0.2589750848
3442	0.2589657304
3443	0.2589576798
3444	0.258944307
3445	0.2589294276
3446	0.2589191687
3447	0.2589055593
3448	0.2588914311
3449	0.2588733587
3450	0.258860125
3451	0.2588471018
3452	0.2588356184
3453	0.2588252898
3454	0.2588128829
3455	0.2587975729
3456	0.2587862559
3457	0.2587750293
3458	0.2587643383
3459	0.2587562316
3460	0.2587460065
3461	0.2587331734
3462	0.2587234323
3463	0.2587069991
3464	0.2586981785
3465	0.2586822855
3466	0.2586719676
3467	0.2586612619
3468	0.2586489029
3469	0.2586378224
3470	0.2586275794
3471	0.2586166816
3472	0.2586083908
3473	0.2585979017
3474	0.2585877911
3475	0.258581129
3476	0.2585715403
3477	0.2585553783
3478	0.2585390596
3479	0.2585270578
3480	0.258518926
3481	0.2585065125
3482	0.2584962542
3483	0.2584868952
3484	0.2584714225
3485	0.2584645558
3486	0.2584553055
3487	0.2584411224
3488	0.2584344348
3489	0.258427508
3490	0.2584167493
3491	0.2584098136
3492	0.2583986186
3493	0.2583886544
3494	0.2583757955
3495	0.2583664711
3496	0.258358092
3497	0.2583458209
3498	0.258332738
3499	0.2583247828
3500	0.258314002
3501	0.2583028341
3502	0.2582952595
3503	0.2582827253
3504	0.2582629462
3505	0.2582492372
3506	0.2582341158
3507	0.2582253731
3508	0.2582123778
3509	0.2581920333
3510	0.2581828488
3511	0.2581674118
3512	0.2581598551
3513	0.258152268
3514	0.2581444827
3515	0.2581291047
3516	0.2581208662
3517	0.2581066662
3518	0.2580978697
3519	0.2580883881
3520	0.2580732624
3521	0.2580612755
3522	0.2580533265
3523	0.2580452361
3524	0.2580308256
3525	0.2580155982
3526	0.2580082225
3527	0.257999513
3528	0.257980951
3529	0.2579709689
3530	0.2579636096
3531	0.2579579462
3532	0.2579443019
3533	0.2579330238
3534	0.2579251481
3535	0.2579189245
3536	0.2579029607
3537	0.2578918729
3538	0.257878922
3539	0.2578668466
3540	0.2578591933
3541	0.2578527916
3542	0.2578334446
3543	0.2578207345
3544	0.2578141123
3545	0.2578009834
3546	0.2577930516
3547	0.2577784113
3548	0.2577691047
3549	0.257759664
3550	0.257747216
3551	0.2577371846
3552	0.257732901
3553	0.2577214236
3554	0.257704664
3555	0.2576977629
3556	0.2576910062
3557	0.2576800563
3558	0.2576613265
3559	0.2576483104
3560	0.2576375115
3561	0.2576258526
3562	0.2576177888
3563	0.2576059402
3564	0.2575949378
3565	0.2575875204
3566	0.2575722539
3567	0.2575632418
3568	0.2575534643
3569	0.2575441107
3570	0.2575301963
3571	0.2575213441
3572	0.2575125766
3573	0.2575039779
3574	0.257495575
3575	0.2574866462
3576	0.2574779304
3577	0.2574664214
3578	0.2574470751
3579	0.2574400219
3580	0.2574318232
3581	0.2574215751
3582	0.2574009163
3583	0.2573926101
3584	0.2573779244
3585	0.2573691533
3586	0.2573584645
3587	0.2573463424
3588	0.257325081
3589	0.2573150874
3590	0.2573067232
3591	0.2572984066
3592	0.2572886897
3593	0.2572739507
3594	0.2572621581
3595	0.2572533444
3596	0.2572474789
3597	0.257233242
3598	0.2572226527
3599	0.2572173929
3600	0.257211109
3601	0.257195517
3602	0.2571878822
3603	0.2571764305
3604	0.257165156
3605	0.2571592929
3606	0.2571529804
3607	0.2571463521
3608	0.2571326156
3609	0.2571259686
3610	0.2571149859
3611	0.2570959004
3612	0.2570851188
3613	0.2570744982
3614	0.2570676586
3615	0.2570548886
3616	0.2570456109
3617	0.2570336406
3618	0.2570197213
3619	0.2570046936
3620	0.2569918191
3621	0.2569810368
3622	0.2569691858
3623	0.2569543509
3624	0.2569456733
3625	0.256937308
3626	0.2569249762
3627	0.2569138707
3628	0.2568983128
3629	0.2568906384
3630	0.2568814842
3631	0.2568754329
3632	0.2568662761
3633	0.2568599943
3634	0.256848207
3635	0.2568396834
3636	0.2568263592
3637	0.256819559
3638	0.2568098687
3639	0.2567904019
3640	0.2567708743
3641	0.2567587469
3642	0.2567503695
3643	0.2567376113
3644	0.2567294152
3645	0.256716178
3646	0.2567092368
3647	0.2566950177
3648	0.2566885052
3649	0.2566781557
3650	0.2566666427
3651	0.2566607891
3652	0.2566480228
3653	0.2566359124
3654	0.2566213577
3655	0.2566079112
3656	0.2566002175
3657	0.2565825046
3658	0.2565704669
3659	0.2565630321
3660	0.2565538669
3661	0.2565389983
3662	0.2565300327
3663	0.2565225956
3664	0.2565121447
3665	0.2565005427
3666	0.2564943124
3667	0.2564882971
3668	0.2564747945
3669	0.2564648027
3670	0.2564569514
3671	0.256449082
3672	0.2564392879
3673	0.2564301918
3674	0.2564222016
3675	0.256411667
3676	0.2564050359
3677	0.2563911464
3678	0.256386228
3679	0.2563723806
3680	0.2563616016
3681	0.2563483366
3682	0.256340457
3683	0.2563271781
3684	0.2563161199
3685	0.256303558
3686	0.2562966041
3687	0.2562840253
3688	0.2562749387
3689	0.2562598966
3690	0.2562483322
3691	0.256235134
3692	0.2562269339
3693	0.2562156835
3694	0.2562064862
3695	0.2561957433
3696	0.2561847428
3697	0.2561719651
3698	0.2561618574
3699	0.2561500384
3700	0.2561388874
3701	0.2561338764
3702	0.2561272395
3703	0.2561163336
3704	0.2561084577
3705	0.2560994689
3706	0.2560872284
3707	0.2560769073
3708	0.2560652941
3709	0.2560499322
3710	0.2560402878
3711	0.2560299469
3712	0.2560209245
3713	0.2560101583
3714	0.2560041881
3715	0.2559933609
3716	0.2559802118
3717	0.2559721167
3718	0.2559639062
3719	0.255954042
3720	0.2559443379
3721	0.2559324791
3722	0.2559218929
3723	0.2559146149
3724	0.2559073285
3725	0.2558939287
3726	0.2558837145
3727	0.2558753764
3728	0.2558664945
3729	0.2558600468
3730	0.2558511778
3731	0.255843524
3732	0.2558363538
3733	0.2558263031
3734	0.2558178572
3735	0.2558123855
3736	0.2558026228
3737	0.2557888895
3738	0.2557831126
3739	0.2557712332
3740	0.2557601605
3741	0.2557518024
3742	0.2557443585
3743	0.2557387783
3744	0.2557304848
3745	0.2557204659
3746	0.2557095536
3747	0.2556973879
3748	0.2556887661
3749	0.2556811459
3750	0.2556717236
3751	0.2556657239
3752	0.2556490051
3753	0.255636252
3754	0.2556248078
3755	0.2556153506
3756	0.2556064168
3757	0.255594032
3758	0.2555843612
3759	0.2555733603
3760	0.2555562165
3761	0.2555390976
3762	0.2555252747
3763	0.2555178333
3764	0.25551008
3765	0.2555004454
3766	0.2554895636
3767	0.2554805295
3768	0.2554698546
3769	0.2554575384
3770	0.2554380885
3771	0.2554295921
3772	0.2554225652
3773	0.2554152181
3774	0.2554037931
3775	0.2553969966
3776	0.255385787
3777	0.2553677463
3778	0.2553559322
3779	0.255343475
3780	0.2553332352
3781	0.2553191681
3782	0.2553073342
3783	0.2552988557
3784	0.2552914189
3785	0.255279559
3786	0.2552698453
3787	0.2552624223
3788	0.2552530617
3789	0.2552458681
3790	0.2552389543
3791	0.2552312704
3792	0.2552209222
3793	0.2552120147
3794	0.2551923768
3795	0.2551817099
3796	0.2551716399
3797	0.2551603988
3798	0.2551434474
3799	0.2551340431
3800	0.2551263973
3801	0.2551194076
3802	0.2551113742
3803	0.2551040264
3804	0.2550915344
3805	0.2550793899
3806	0.2550697305
3807	0.2550600185
3808	0.2550484225
3809	0.255035915
3810	0.2550163675
3811	0.2550105509
3812	0.2550000697
3813	0.2549918353
3814	0.2549797419
3815	0.254965642
3816	0.2549591834
3817	0.2549534326
3818	0.2549434192
3819	0.2549351654
3820	0.2549279177
3821	0.254917349
3822	0.2549057589
3823	0.254894998
3824	0.2548857555
3825	0.254877679
3826	0.2548663427
3827	0.2548547923
3828	0.2548449609
3829	0.2548357297
3830	0.2548201309
3831	0.2548082699
3832	0.2547999279
3833	0.2547917271
3834	0.254776794
3835	0.2547660145
3836	0.2547588046
3837	0.2547520152
3838	0.2547440804
3839	0.2547280775
3840	0.2547191276
3841	0.2547070815
3842	0.2546896133
3843	0.2546759841
3844	0.2546701041
3845	0.254663529
3846	0.2546522583
3847	0.2546387223
3848	0.2546258758
3849	0.2546178821
3850	0.2546018467
3851	0.2545901844
3852	0.2545724067
3853	0.2545645879
3854	0.2545487102
3855	0.2545344211
3856	0.2545225206
3857	0.2545144941
3858	0.254504507
3859	0.254484211
3860	0.2544677969
3861	0.2544596477
3862	0.254450989
3863	0.2544321452
3864	0.2544234047
3865	0.2544097397
3866	0.2543958785
3867	0.2543883956
3868	0.2543731212
3869	0.2543626308
3870	0.2543514399
3871	0.2543423622
3872	0.2543376426
3873	0.2543285421
3874	0.2543174521
3875	0.2543073555
3876	0.2542979138
3877	0.2542829442
3878	0.2542704694
3879	0.2542604322
3880	0.2542530692
3881	0.2542432442
3882	0.2542322529
3883	0.254223612
3884	0.2542137646
3885	0.2542022814
3886	0.2541895962
3887	0.2541822155
3888	0.2541739524
3889	0.2541629727
3890	0.2541528039
3891	0.2541414499
3892	0.2541304876
3893	0.2541201937
3894	0.2541095741
3895	0.2541035416
3896	0.2540897093
3897	0.2540787819
3898	0.2540718212
3899	0.2540671749
3900	0.2540563894
3901	0.254045591
3902	0.2540352722
3903	0.2540230339
3904	0.2540122902
3905	0.2540068466
3906	0.2540000471
3907	0.253995271
3908	0.2539840528
3909	0.2539686693
3910	0.2539601343
3911	0.2539468138
3912	0.2539377862
3913	0.2539310231
3914	0.2539268988
3915	0.2539172063
3916	0.2539090589
3917	0.253897944
3918	0.2538843411
3919	0.2538744765
3920	0.253862499
3921	0.2538550433
3922	0.2538462194
3923	0.2538385376
3924	0.2538271647
3925	0.253820597
3926	0.2538109264
3927	0.2537961495
3928	0.2537794783
3929	0.2537701808
3930	0.2537567383
3931	0.2537469727
3932	0.2537277227
3933	0.2537203735
3934	0.2537086556
3935	0.253697563
3936	0.2536883479
3937	0.2536811786
3938	0.2536753197
3939	0.2536658436
3940	0.2536601056
3941	0.2536487752
3942	0.2536367513
3943	0.2536288713
3944	0.2536156257
3945	0.2536096059
3946	0.2535953098
3947	0.2535869404
3948	0.2535733954
3949	0.2535613505
3950	0.2535485243
3951	0.2535347867
3952	0.2535212737
3953	0.2535116642
3954	0.253496743
3955	0.2534904338
3956	0.2534796599
3957	0.2534714869
3958	0.2534582292
3959	0.2534457538
3960	0.2534358465
3961	0.2534198165
3962	0.2534109154
3963	0.253400449
3964	0.2533893062
3965	0.253380085
3966	0.2533700629
3967	0.2533552337
3968	0.2533404224
3969	0.2533288804
3970	0.2533169035
3971	0.2533097979
3972	0.2532921716
3973	0.2532863025
3974	0.2532780593
3975	0.2532704628
3976	0.2532624232
3977	0.2532479938
3978	0.253235385
3979	0.2532255044
3980	0.2532132824
3981	0.253197006
3982	0.2531861737
3983	0.2531732115
3984	0.2531659272
3985	0.2531579917
3986	0.2531457223
3987	0.2531279868
3988	0.2531219614
3989	0.2531155416
3990	0.253105643
3991	0.2530937556
3992	0.2530850789
3993	0.2530788209
3994	0.2530710679
3995	0.2530595186
3996	0.2530460395
3997	0.253040372
3998	0.2530332541
3999	0.2530201646
4000	0.2530127378
4001	0.2530049987
4002	0.2529989488
4003	0.2529893958
4004	0.2529823284
4005	0.252970408
4006	0.2529581364
4007	0.2529529217
4008	0.2529428502
4009	0.2529304127
4010	0.2529198778
4011	0.2529079514
4012	0.2528967244
4013	0.2528877312
4014	0.2528810401
4015	0.2528709908
4016	0.2528575156
4017	0.2528496084
4018	0.2528428183
4019	0.252831343
4020	0.252823931
4021	0.2528159348
4022	0.2528049357
4023	0.2527957738
4024	0.2527827552
4025	0.2527663153
4026	0.2527542383
4027	0.2527426525
4028	0.2527319159
4029	0.2527176966
4030	0.2527128561
4031	0.2527061709
4032	0.2526958255
4033	0.2526832027
4034	0.252674452
4035	0.2526636547
4036	0.2526550992
4037	0.2526468644
4038	0.2526375065
4039	0.2526288459
4040	0.2526225165
4041	0.2526130352
4042	0.2526016884
4043	0.2525916546
4044	0.2525802739
4045	0.2525760494
4046	0.2525667249
4047	0.2525510381
4048	0.252541307
4049	0.2525282223
4050	0.2525182182
4051	0.252506751
4052	0.2524909491
4053	0.2524834662
4054	0.2524677167
4055	0.2524579806
4056	0.2524530857
4057	0.2524401557
4058	0.2524326024
4059	0.2524179935
4060	0.2524031842
4061	0.2523927391
4062	0.2523801045
4063	0.2523704369
4064	0.2523628619
4065	0.2523551024
4066	0.2523475392
4067	0.2523396481
4068	0.2523300834
4069	0.2523205465
4070	0.2523138739
4071	0.2522996485
4072	0.2522897433
4073	0.2522790869
4074	0.252267628
4075	0.2522547073
4076	0.2522465554
4077	0.2522391233
4078	0.2522317976
4079	0.252225709
4080	0.2522120813
4081	0.2522005463
4082	0.252179684
4083	0.2521632061
4084	0.2521555389
4085	0.2521474097
4086	0.2521360998
4087	0.2521309924
4088	0.252119006
4089	0.2521087921
4090	0.252096787
4091	0.2520838357
4092	0.2520767086
4093	0.252069825
4094	0.2520554923
4095	0.2520454815
4096	0.2520394002
4097	0.252026877
4098	0.2520209649
4099	0.2520106406
4100	0.2519979683
4101	0.2519885295
4102	0.251978685
4103	0.2519738137
4104	0.2519685133
4105	0.2519607523
4106	0.251952236
4107	0.2519424553
4108	0.2519312381
4109	0.2519260118
4110	0.2519134748
4111	0.2519018315
4112	0.2518886424
4113	0.2518775112
4114	0.2518662536
4115	0.251859391
4116	0.2518477857
4117	0.2518388734
4118	0.2518287518
4119	0.2518204231
4120	0.2518150866
4121	0.2518040234
4122	0.2517914828
4123	0.2517829631
4124	0.2517735891
4125	0.2517617754
4126	0.2517576911
4127	0.2517523885
4128	0.2517429887
4129	0.251727244
4130	0.2517189513
4131	0.251709737
4132	0.2517044934
4133	0.2516923318
4134	0.2516800531
4135	0.2516690074
4136	0.2516597999
4137	0.251648762
4138	0.2516374423
4139	0.2516325699
4140	0.2516227827
4141	0.2516144313
4142	0.2516042869
4143	0.2515949775
4144	0.2515838147
4145	0.2515692536
4146	0.251554267
4147	0.2515404531
4148	0.251533227
4149	0.2515231056
4150	0.2515170409
4151	0.2515067309
4152	0.2514996988
4153	0.2514880508
4154	0.2514817688
4155	0.2514675779
4156	0.2514579037
4157	0.2514531723
4158	0.2514460179
4159	0.2514343668
4160	0.2514269284
4161	0.2514200555
4162	0.2514129847
4163	0.251404059
4164	0.2513946048
4165	0.2513896272
4166	0.2513842379
4167	0.2513733926
4168	0.2513640986
4169	0.2513518132
4170	0.2513397252
4171	0.2513309272
4172	0.2513216818
4173	0.2513129376
4174	0.2512989199
4175	0.251289564
4176	0.2512792207
4177	0.2512737825
4178	0.2512669406
4179	0.2512609211
4180	0.2512463011
4181	0.2512374335
4182	0.2512225659
4183	0.2512103234
4184	0.2512043805
4185	0.2511949453
4186	0.2511903414
4187	0.2511799808
4188	0.2511741747
4189	0.2511618919
4190	0.2511548312
4191	0.2511419962
4192	0.2511345254
4193	0.2511271186
4194	0.2511197313
4195	0.2511134219
4196	0.2511059028
4197	0.251096994
4198	0.2510875632
4199	0.251080158
4200	0.2510695431
4201	0.2510622265
4202	0.2510501507
4203	0.2510425646
4204	0.2510375928
4205	0.2510315204
4206	0.2510268804
4207	0.2510160876
4208	0.2510098578
4209	0.2510045298
4210	0.2509985791
4211	0.2509937047
4212	0.2509859524
4213	0.2509809427
4214	0.2509754241
4215	0.2509672369
4216	0.250961688
4217	0.2509539224
4218	0.2509457998
4219	0.250938402
4220	0.2509327411
4221	0.2509256174
4222	0.2509095986
4223	0.2509007154
4224	0.2508863094
4225	0.2508778753
4226	0.2508733321
4227	0.2508614847
4228	0.2508569244
4229	0.2508488155
4230	0.2508368676
4231	0.2508246719
4232	0.2508173145
4233	0.2508129593
4234	0.2508001847
4235	0.2507921592
4236	0.2507794303
4237	0.2507731053
4238	0.2507575289
4239	0.2507469085
4240	0.2507418298
4241	0.2507310346
4242	0.2507205121
4243	0.2507140317
4244	0.2507073389
4245	0.2507007596
4246	0.2506900354
4247	0.2506806064
4248	0.2506702965
4249	0.2506629105
4250	0.250655599
4251	0.2506508478
4252	0.2506435933
4253	0.2506379755
4254	0.2506278761
4255	0.2506197659
4256	0.2506116171
4257	0.2506026321
4258	0.2505892308
4259	0.2505785931
4260	0.2505652196
4261	0.2505564969
4262	0.2505499481
4263	0.2505422828
4264	0.2505322175
4265	0.2505229329
4266	0.2505149155
4267	0.2505040131
4268	0.2504966889
4269	0.2504866651
4270	0.2504787462
4271	0.2504729821
4272	0.2504609145
4273	0.2504561639
4274	0.2504431853
4275	0.2504365864
4276	0.2504288032
4277	0.2504183855
4278	0.2504122855
4279	0.2504028019
4280	0.2503874922
4281	0.25038036
4282	0.2503729294
4283	0.2503675593
4284	0.2503618965
4285	0.2503509285
4286	0.2503425783
4287	0.2503288098
4288	0.25031723
4289	0.2503075099
4290	0.2503014419
4291	0.2502954592
4292	0.2502876132
4293	0.2502806501
4294	0.2502727936
4295	0.2502627722
4296	0.2502558036
4297	0.2502473152
4298	0.2502334522
4299	0.2502197965
4300	0.2502138368
4301	0.2502065617
4302	0.2502007182
4303	0.2501915466
4304	0.2501835691
4305	0.2501724963
4306	0.2501635923
4307	0.2501537499
4308	0.2501454942
4309	0.2501374161
4310	0.2501320214
4311	0.2501186146
4312	0.2501118366
4313	0.2501017213
4314	0.2500947355
4315	0.2500827127
4316	0.2500744541
4317	0.2500685144
4318	0.2500545154
4319	0.2500423389
4320	0.250036717
4321	0.2500296931
4322	0.2500207684
4323	0.2500113569
4324	0.2499979805
4325	0.2499880172
4326	0.2499782807
4327	0.2499691343
4328	0.2499600805
4329	0.2499471273
4330	0.2499381546
4331	0.2499327818
4332	0.2499253678
4333	0.2499178755
4334	0.249910826
4335	0.2499030165
4336	0.2498929924
4337	0.2498837742
4338	0.2498699855
